,Date Time,Vector,Temperature,Wind Speed,Precipitation,Sunshine,Humidity,Cloud Level,Weather Code,Dust Density,Hour Time,Hour Category,Season Category,Weekday,IsHoliday,Feeling Temperature,Discomfort Index,Dust Level,IsRain
25,2020-01-02 11:00,"63, 5, 0, 4, 18, 7, 30, 8, 28, 6",1.7,2.0,0.0,0.0,57,9.0,40.0,65.0,11,2,4,4,0,-0.4921816448625237,1,2,0
26,2020-01-02 12:00,"58, 3, 0, 32, 25, 11, 27, 24, 36, 16",2.5,1.0,0.0,0.0,56,9.0,40.0,72.0,12,3,4,4,0,1.9342186740151268,1,2,0
27,2020-01-02 13:00,"45, 6, 0, 15, 17, 18, 30, 18, 34, 11",3.4,1.8,0.0,0.0,56,9.0,40.0,83.0,13,3,4,4,0,1.718535171002477,1,3,0
28,2020-01-02 14:00,"34, 4, 0, 26, 22, 13, 30, 15, 20, 13",3.7,2.3,0.0,0.0,58,9.0,40.0,71.0,14,3,4,4,0,1.53123877230859,1,2,0
29,2020-01-02 15:00,"31, 7, 0, 36, 22, 12, 20, 8, 25, 12",3.8,2.8,0.0,0.0,58,9.0,40.0,73.0,15,3,4,4,0,1.2067062139199725,1,2,0
30,2020-01-02 16:00,"43, 7, 0, 54, 22, 18, 15, 13, 22, 3",3.7,2.5,0.0,0.0,58,9.0,40.0,76.0,16,3,4,4,0,1.3447125526522403,1,2,0
31,2020-01-02 17:00,"53, 30, 0, 72, 25, 27, 29, 23, 29, 11",3.3,3.1,0.0,0.0,62,9.0,40.0,84.0,17,3,4,4,0,0.36994651573540827,1,3,0
32,2020-01-02 18:00,"88, 58, 0, 158, 21, 36, 53, 24, 34, 19",2.7,2.2,0.0,0.0,61,7.0,40.0,88.0,18,4,4,4,0,0.4560386235848992,1,3,0
33,2020-01-02 19:00,"90, 55, 0, 154, 38, 42, 57, 25, 41, 17",2.0,2.0,0.0,0.0,64,0.0,40.0,86.0,19,4,4,4,0,-0.1426002138857143,1,3,0
34,2020-01-02 20:00,"51, 32, 0, 130, 45, 34, 27, 17, 33, 15",1.2,0.7,0.0,0.0,66,0.0,40.0,78.0,20,4,4,4,0,1.2353323604918733,1,2,0
35,2020-01-02 21:00,"36, 25, 0, 117, 41, 30, 24, 6, 20, 4",0.5,0.9,0.0,0.0,68,8.0,40.0,83.0,21,4,4,4,0,-0.05292916359841965,1,3,0
36,2020-01-02 22:00,"35, 25, 0, 93, 14, 21, 9, 1, 13, 3",0.3,0.4,0.0,0.0,70,0.0,40.0,87.0,22,4,4,4,0,1.3794545536560334,1,3,0
37,2020-01-02 23:00,"8, 15, 0, 70, 1, 26, 10, 2, 10, 0",-0.4,1.5,0.0,0.0,74,0.0,40.0,89.0,23,4,4,4,0,-2.227995910651501,1,3,0
38,2020-01-03 00:00,"9, 10, 0, 41, 3, 4, 5, 0, 0, 0",0.0,2.6,0.0,0.0,74,3.0,40.0,93.0,0,1,4,5,0,-3.141649662646911,1,3,0
39,2020-01-03 01:00,"2, 5, 0, 29, 2, 2, 0, 0, 0, 0",-0.5,1.4,0.0,0.0,78,2.0,40.0,106.0,1,1,4,5,0,-2.175743240106444,1,3,0
40,2020-01-03 02:00,"0, 2, 0, 9, 0, 0, 2, 0, 0, 0",-1.1,1.4,0.0,0.0,80,0.0,4019.0,86.0,2,1,4,5,0,-2.856808251393485,1,3,0
41,2020-01-03 03:00,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0",-1.5,1.5,0.0,0.0,82,0.0,19.0,89.0,3,1,4,5,0,-3.48288626302999,1,3,0
42,2020-01-03 09:00,"0, 0, 0, 0, 0, 0, 2, 0, 1, 0",-2.6,2.2,0.0,0.7,74,0.0,19.0,87.0,9,2,4,5,0,-5.764186061662131,1,3,0
43,2020-01-03 10:00,"15, 0, 0, 2, 11, 0, 6, 1, 21, 6",-1.0,2.2,0.0,1.0,60,0.0,4019.0,81.0,10,2,4,5,0,-3.886382383096989,1,3,0
44,2020-01-03 11:00,"68, 0, 0, 12, 24, 12, 28, 9, 51, 7",0.1,3.2,0.0,1.0,48,0.0,40.0,82.0,11,2,4,5,0,-3.570199395351729,1,3,0
45,2020-01-03 12:00,"56, 7, 0, 27, 27, 19, 45, 23, 36, 22",1.7,2.4,0.0,1.0,42,0.0,40.0,73.0,12,3,4,5,0,-0.926392288682809,1,2,0
46,2020-01-03 13:00,"42, 7, 0, 28, 28, 13, 18, 19, 35, 22",2.9,2.0,0.0,1.0,35,0.0,40.0,75.0,13,3,4,5,0,0.9061440790447122,1,2,0
47,2020-01-03 14:00,"25, 14, 0, 41, 26, 14, 19, 14, 36, 11",4.0,3.1,0.0,1.0,30,0.0,40.0,64.0,14,3,4,5,0,1.2132853496683156,1,2,0
48,2020-01-03 15:00,"34, 10, 0, 36, 38, 22, 21, 5, 35, 13",4.1,2.9,0.0,1.0,28,0.0,0.0,53.0,15,3,4,5,0,1.4859059515822843,1,2,0
49,2020-01-03 16:00,"31, 13, 0, 49, 23, 9, 15, 4, 26, 4",4.3,2.1,0.0,1.0,30,0.0,0.0,53.0,16,3,4,5,0,2.4336455559518786,1,2,0
50,2020-01-03 17:00,"61, 33, 0, 115, 18, 26, 43, 8, 32, 11",3.3,2.2,0.0,1.0,35,0.0,0.0,59.0,17,3,4,5,0,1.1602150030468263,1,2,0
51,2020-01-03 18:00,"91, 58, 0, 170, 35, 41, 69, 25, 42, 13",2.2,1.3,0.0,0.1,38,0.0,0.0,77.0,18,4,4,5,0,1.0493353601588504,1,2,0
52,2020-01-03 19:00,"98, 71, 0, 227, 36, 49, 74, 31, 41, 21",1.3,1.8,0.0,0.0,39,0.0,0.0,56.0,19,4,4,5,0,-0.7094460690682481,1,2,0
53,2020-01-03 20:00,"49, 33, 0, 212, 56, 37, 52, 12, 38, 13",0.6,1.2,0.0,0.0,43,0.0,0.0,57.0,20,4,4,5,0,-0.5758171554596327,1,2,0
54,2020-01-03 21:00,"39, 36, 0, 163, 49, 30, 38, 8, 25, 6",-0.5,1.2,0.0,0.0,48,0.0,0.0,67.0,21,4,4,5,0,-1.8106723177698636,1,2,0
55,2020-01-03 22:00,"35, 33, 0, 170, 30, 25, 16, 6, 24, 6",-0.8,0.6,0.0,0.0,50,0.0,0.0,68.0,22,4,4,5,0,-0.5969449474668502,1,2,0
56,2020-01-03 23:00,"18, 24, 0, 131, 5, 17, 16, 5, 9, 1",-1.0,0.6,0.0,0.0,55,0.0,0.0,77.0,23,4,4,5,0,-0.8109435728291371,1,2,0
57,2020-01-04 00:00,"12, 9, 0, 45, 1, 11, 5, 1, 0, 0",-1.5,1.4,0.0,0.0,58,0.0,40.0,82.0,0,1,4,6,1,-3.310851592251513,1,3,0
58,2020-01-04 01:00,"2, 3, 0, 20, 2, 1, 0, 3, 0, 0",-1.6,1.0,0.0,0.0,59,0.0,40.0,70.0,1,1,4,6,1,-2.609356507253073,1,2,0
59,2020-01-04 02:00,"0, 2, 0, 6, 1, 0, 1, 3, 0, 0",-1.9,0.7,0.0,0.0,63,0.0,40.0,61.0,2,1,4,6,1,-2.1163639301124317,1,2,0
60,2020-01-04 04:00,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0",-2.3,1.5,0.0,0.0,62,0.0,40.0,64.0,4,1,4,6,1,-4.395533792032529,1,2,0
61,2020-01-04 05:00,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0",-2.7,1.4,0.0,0.0,64,4.0,40.0,68.0,5,1,4,6,1,-4.672981614825598,1,2,0
62,2020-01-04 06:00,"0, 0, 0, 3, 0, 0, 0, 0, 0, 0",-2.4,1.3,0.0,0.0,64,9.0,40.0,70.0,6,2,4,6,1,-4.1443145094893845,1,2,0
63,2020-01-04 08:00,"0, 0, 0, 4, 0, 0, 0, 0, 0, 0",-1.8,1.1,0.0,0.0,63,9.0,40.0,62.0,8,2,4,6,1,-3.0589147371107694,1,2,0
64,2020-01-04 09:00,"0, 0, 0, 1, 0, 0, 1, 0, 1, 0",-1.5,1.6,0.0,0.0,62,8.0,40.0,69.0,9,2,4,6,1,-3.6455421738109917,1,2,0
65,2020-01-04 10:00,"12, 0, 0, 6, 9, 0, 6, 1, 22, 8",0.1,1.2,0.0,0.8,54,7.0,40.0,72.0,10,2,4,6,1,-1.1371149565097363,1,2,0
66,2020-01-04 11:00,"60, 3, 0, 10, 25, 26, 47, 18, 54, 17",2.0,1.3,0.0,1.0,49,0.0,40.0,82.0,11,2,4,6,1,0.8235244962611012,1,3,0
67,2020-01-04 12:00,"88, 14, 0, 54, 34, 15, 54, 25, 53, 29",4.2,2.8,0.0,1.0,51,0.0,40.0,90.0,12,3,4,6,1,1.6848454162632343,1,3,0
68,2020-01-04 13:00,"71, 17, 0, 47, 51, 26, 58, 15, 56, 30",5.0,2.9,0.0,1.0,42,0.0,40.0,85.0,13,3,4,6,1,2.564627052648837,1,3,0
69,2020-01-04 14:00,"55, 10, 0, 51, 51, 34, 34, 15, 55, 17",5.6,4.0,0.0,1.0,40,0.0,0.0,57.0,14,3,4,6,1,2.5806552467563035,1,2,0
70,2020-01-04 15:00,"56, 17, 0, 57, 30, 26, 29, 14, 49, 18",6.1,2.2,0.0,1.0,33,0.0,0.0,48.0,15,3,4,6,1,4.446371440535823,1,2,0
71,2020-01-04 16:00,"62, 23, 0, 78, 43, 23, 29, 9, 27, 10",5.6,3.4,0.0,1.0,34,0.0,0.0,41.0,16,3,4,6,1,2.940512111589943,1,2,0
72,2020-01-04 17:00,"77, 43, 0, 143, 40, 47, 44, 19, 32, 15",4.7,3.5,0.0,1.0,36,0.0,0.0,46.0,17,3,4,6,1,1.7824247283314798,1,2,0
73,2020-01-04 18:00,"111, 100, 0, 238, 53, 61, 93, 27, 35, 24",3.6,1.5,0.0,0.1,41,0.0,0.0,55.0,18,4,4,6,1,2.335241734361187,1,2,0
74,2020-01-04 19:00,"75, 69, 0, 224, 55, 47, 63, 16, 42, 21",2.7,0.8,0.0,0.0,44,0.0,0.0,51.0,19,4,4,6,1,2.5992578490772074,1,2,0
75,2020-01-04 20:00,"55, 41, 0, 169, 55, 39, 50, 10, 37, 19",1.8,0.5,0.0,0.0,45,0.0,0.0,51.0,20,4,4,6,1,2.5315808286694983,1,2,0
76,2020-01-04 21:00,"68, 36, 0, 158, 58, 35, 45, 3, 34, 13",1.6,1.9,0.0,0.0,43,0.0,0.0,52.0,21,4,4,6,1,-0.48837178192684594,1,2,0
77,2020-01-04 22:00,"31, 37, 0, 139, 29, 31, 23, 4, 35, 15",1.2,3.3,0.0,0.0,45,0.0,0.0,55.0,22,4,4,6,1,-2.321185379912014,1,2,0
78,2020-01-04 23:00,"25, 27, 0, 101, 2, 24, 19, 1, 13, 2",0.7,3.5,0.0,0.0,48,0.0,0.0,58.0,23,4,4,6,1,-3.082400141190399,1,2,0
79,2020-01-05 00:00,"14, 7, 0, 43, 1, 11, 2, 0, 0, 0",-0.3,0.8,0.0,0.0,53,0.0,0.0,64.0,0,1,4,7,1,-0.6741002223268657,1,2,0
80,2020-01-05 01:00,"3, 13, 0, 28, 1, 3, 1, 0, 0, 0",-1.0,1.6,0.0,0.0,53,0.0,0.0,68.0,1,1,4,7,1,-3.0724423400528242,1,2,0
81,2020-01-05 02:00,"0, 2, 0, 6, 0, 0, 2, 2, 0, 0",-1.5,0.8,0.0,0.0,52,0.0,0.0,51.0,2,1,4,7,1,-1.9834434508884935,1,2,0
82,2020-01-05 03:00,"0, 0, 0, 3, 0, 0, 0, 0, 0, 0",-1.7,2.0,0.0,0.0,55,0.0,0.0,53.0,3,1,4,7,1,-4.454104529266355,1,2,0
83,2020-01-05 04:00,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0",-2.1,0.7,0.0,0.0,55,0.0,0.0,55.0,4,1,4,7,1,-2.332602400474,1,2,0
84,2020-01-05 05:00,"0, 0, 0, 2, 0, 0, 0, 0, 0, 0",-2.4,0.9,0.0,0.0,55,0.0,0.0,63.0,5,1,4,7,1,-3.2430839825626507,1,2,0
85,2020-01-05 06:00,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0",-2.6,0.0,0.0,0.0,58,0.0,0.0,60.0,6,2,4,7,1,11.5041,1,2,0
86,2020-01-05 07:00,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0",-3.0,0.4,0.0,0.0,59,0.0,0.0,52.0,7,2,4,7,1,-2.0585550711584295,1,2,0
87,2020-01-05 09:00,"1, 0, 0, 0, 0, 0, 0, 0, 8, 0",-2.7,0.7,0.0,0.9,58,0.0,40.0,60.0,9,2,4,7,1,-2.9813178115587053,1,2,0
88,2020-01-05 10:00,"12, 1, 0, 3, 14, 2, 4, 1, 26, 5",-0.6,0.8,0.0,1.0,50,0.0,40.0,64.0,10,2,4,7,1,-1.0014360294672717,1,2,0
89,2020-01-05 11:00,"61, 9, 0, 20, 36, 34, 41, 10, 39, 21",2.1,0.7,0.0,1.0,42,0.0,40.0,80.0,11,2,4,7,1,2.208405477118928,1,1,0
90,2020-01-05 12:00,"67, 15, 0, 39, 35, 35, 46, 21, 31, 38",4.0,1.1,0.0,1.0,35,1.0,40.0,77.0,12,3,4,7,1,3.411958358127746,1,2,0
91,2020-01-05 13:00,"81, 11, 0, 41, 56, 39, 49, 28, 60, 29",5.5,0.8,0.0,1.0,33,6.0,40.0,59.0,13,3,4,7,1,5.654392049054339,1,2,0
92,2020-01-05 14:00,"62, 18, 0, 57, 50, 40, 37, 17, 47, 21",6.0,1.8,0.0,1.0,32,8.0,40.0,65.0,14,3,4,7,1,4.724607182518611,1,2,0
93,2020-01-05 15:00,"67, 18, 0, 64, 56, 23, 38, 19, 52, 19",6.5,0.9,0.0,1.0,30,8.0,0.0,59.0,15,3,4,7,1,6.547391151499988,1,2,0
94,2020-01-05 16:00,"67, 31, 0, 103, 44, 33, 35, 22, 23, 16",5.9,1.2,0.0,0.2,29,8.0,0.0,57.0,16,3,4,7,1,5.373939535671481,1,2,0
95,2020-01-05 17:00,"95, 91, 0, 191, 48, 56, 87, 32, 48, 26",5.0,1.1,0.0,0.0,30,9.0,0.0,54.0,17,3,4,7,1,4.5276261331688685,1,2,0
96,2020-01-05 18:00,"124, 87, 0, 230, 52, 64, 97, 37, 65, 34",4.0,0.3,0.0,0.0,37,9.0,0.0,60.0,18,4,4,7,1,5.70077728539232,1,2,0
97,2020-01-05 19:00,"94, 48, 0, 183, 53, 49, 56, 24, 55, 34",3.3,1.2,0.0,0.0,40,10.0,0.0,64.0,19,4,4,7,1,2.4551909702109342,1,2,0
98,2020-01-05 20:00,"70, 40, 0, 148, 54, 31, 41, 17, 48, 16",2.9,1.0,0.0,0.0,42,10.0,0.0,63.0,20,4,4,7,1,2.3774943014559264,1,2,0
99,2020-01-05 21:00,"46, 27, 0, 132, 44, 28, 41, 10, 37, 10",2.0,1.8,0.0,0.0,46,5.0,0.0,64.0,21,4,4,7,1,0.09988101095532675,1,2,0
100,2020-01-05 22:00,"25, 17, 0, 127, 14, 19, 18, 8, 18, 14",1.3,1.3,0.0,0.0,44,6.0,0.0,69.0,22,4,4,7,1,0.033186472618978224,1,2,0
101,2020-01-05 23:00,"8, 20, 0, 58, 2, 19, 19, 3, 10, 6",0.7,2.2,0.0,0.0,47,7.0,0.0,71.0,23,4,4,7,1,-1.8912159746215274,1,2,0
102,2020-01-06 00:00,"12, 16, 0, 80, 2, 20, 10, 4, 0, 0",0.8,1.3,0.0,0.0,46,8.0,0.0,69.0,0,1,4,1,0,-0.5313406871253957,1,2,0
103,2020-01-06 01:00,"6, 6, 0, 42, 4, 4, 0, 0, 0, 0",0.7,2.3,0.0,0.0,50,10.0,0.0,77.0,1,1,4,1,0,-2.0014657733408305,1,2,0
104,2020-01-06 02:00,"0, 2, 0, 20, 2, 0, 0, 0, 0, 0",1.2,3.4,0.0,0.0,44,9.0,0.0,48.0,2,1,4,1,0,-2.398687041391629,1,2,0
105,2020-01-06 03:00,"0, 0, 0, 2, 0, 0, 0, 0, 0, 0",1.1,2.7,0.0,0.0,43,8.0,0.0,48.0,3,1,4,1,0,-1.928921492412564,1,2,0
106,2020-01-06 04:00,"0, 0, 0, 2, 0, 0, 0, 0, 0, 0",1.5,1.8,0.0,0.0,41,9.0,0.0,50.0,4,1,4,1,0,-0.47820976049008423,1,2,0
107,2020-01-06 05:00,"0, 0, 0, 2, 0, 0, 0, 0, 0, 0",1.7,1.7,0.0,0.0,40,9.0,0.0,46.0,5,1,4,1,0,-0.11566667446087442,1,2,0
108,2020-01-06 06:00,"0, 0, 0, 4, 0, 0, 0, 0, 0, 0",2.0,2.1,0.0,0.0,40,10.0,0.0,48.0,6,2,4,1,0,-0.2562802525281267,1,2,0
109,2020-01-06 07:00,"0, 0, 0, 6, 0, 0, 0, 0, 0, 0",2.1,1.6,0.0,0.0,42,10.0,0.0,49.0,7,2,4,1,0,0.4807766292478104,1,2,0
110,2020-01-06 08:00,"0, 0, 0, 2, 0, 0, 0, 0, 0, 0",2.2,1.3,0.0,0.0,43,10.0,0.0,41.0,8,2,4,1,0,1.0493353601588504,1,2,0
111,2020-01-06 09:00,"0, 0, 0, 2, 0, 0, 2, 0, 4, 0",2.5,0.7,0.0,0.0,42,10.0,0.0,50.0,9,2,4,1,0,2.6408824178420653,1,2,0
112,2020-01-06 10:00,"42, 2, 0, 2, 10, 0, 8, 6, 34, 12",3.0,2.0,0.0,0.0,44,10.0,605.0,54.0,10,2,4,1,0,1.0226712227036474,1,2,0
113,2020-01-06 11:00,"102, 10, 0, 10, 28, 16, 42, 22, 60, 36",3.5,3.4,0.0,0.0,45,10.0,605.0,61.0,11,2,4,1,0,0.3922579703941915,1,2,0
114,2020-01-06 12:00,"98, 10, 0, 30, 44, 38, 68, 22, 84, 34",4.5,3.5,0.0,0.0,51,10.0,60501.0,63.0,12,3,4,1,0,1.5391834848553874,1,2,1
115,2020-01-06 13:00,"94, 8, 0, 46, 32, 24, 60, 18, 68, 24",4.0,3.6,0.0,0.0,58,10.0,60501.0,49.0,13,3,4,1,0,0.8647862264197932,1,2,1
116,2020-01-06 14:00,"88, 10, 0, 62, 36, 22, 30, 12, 58, 32",3.9,4.9,0.0,0.0,65,10.0,1.0,48.0,14,3,4,1,0,-0.005514845257581946,1,2,1
117,2020-01-06 15:00,"68, 18, 0, 60, 32, 18, 26, 24, 60, 10",3.7,4.5,0.1,0.0,70,10.0,1.0,53.0,15,3,4,1,0,-0.04320905456916657,1,2,1
118,2020-01-06 16:00,"90, 14, 0, 104, 34, 26, 46, 16, 60, 24",3.3,3.9,0.0,0.0,79,10.0,1901.0,44.0,16,3,4,1,0,-0.1838310121252369,1,2,1
119,2020-01-06 17:00,"120, 54, 0, 160, 36, 56, 70, 36, 64, 18",3.0,3.5,0.0,0.0,83,10.0,1901.0,44.0,17,3,4,1,0,-0.28512584121531925,1,2,1
120,2020-01-06 18:00,"146, 94, 0, 292, 66, 82, 120, 48, 76, 38",2.8,4.5,0.6,0.0,89,10.0,1901.0,44.0,18,4,4,1,0,-1.1597552000230982,1,2,1
121,2020-01-06 19:00,"202, 76, 0, 348, 66, 62, 130, 54, 72, 58",3.1,4.7,0.0,0.0,92,10.0,1901.0,42.0,19,4,4,1,0,-0.8981257716058899,1,2,1
122,2020-01-06 20:00,"138, 48, 0, 266, 108, 32, 114, 38, 48, 34",3.4,4.8,0.0,0.0,92,10.0,1901.0,33.0,20,4,4,1,0,-0.5778171545550181,1,2,1
123,2020-01-06 21:00,"86, 44, 0, 238, 52, 32, 64, 10, 56, 12",3.6,4.5,0.5,0.0,93,10.0,1901.0,32.0,21,4,4,1,0,-0.16726973739738238,1,2,1
124,2020-01-06 22:00,"62, 30, 0, 228, 52, 36, 54, 10, 46, 22",3.8,4.3,0.0,0.0,94,10.0,1901.0,28.0,22,4,4,1,0,0.19247063964946243,1,1,1
125,2020-01-06 23:00,"30, 16, 0, 130, 4, 28, 34, 8, 4, 12",4.0,3.4,0.0,0.0,94,10.0,1901.0,21.0,23,4,4,1,0,0.9989851468693707,1,1,1
126,2020-01-07 00:00,"18, 9, 0, 56, 0, 9, 2, 3, 0, 0",4.2,4.4,0.6,0.0,95,10.0,1901.0,22.0,0,1,4,2,0,0.6314822498458104,1,1,1
127,2020-01-07 01:00,"4, 5, 0, 22, 1, 1, 1, 0, 0, 0",4.3,4.5,0.0,0.0,95,10.0,1901.0,11.0,1,1,4,2,0,0.7011550424001198,1,1,1
128,2020-01-07 02:00,"0, 0, 0, 8, 0, 1, 1, 0, 0, 0",4.4,5.1,0.0,0.0,95,10.0,1901.0,20.0,2,1,4,2,0,0.5212017825838098,1,1,1
129,2020-01-07 09:00,"0, 0, 0, 2, 0, 0, 1, 0, 1, 0",5.8,3.6,6.5,0.0,94,10.0,1901.0,11.0,9,2,4,2,0,3.058793285925536,1,1,1
130,2020-01-07 10:00,"25, 0, 0, 0, 8, 0, 9, 1, 19, 7",6.0,4.0,0.0,0.0,94,10.0,1901.0,14.0,10,2,4,2,0,3.072274779617242,1,1,1
131,2020-01-07 11:00,"69, 3, 0, 11, 17, 13, 44, 16, 35, 12",6.3,4.1,0.0,0.0,93,10.0,1901.0,12.0,11,2,4,2,0,3.387173951964933,1,1,1
132,2020-01-07 12:00,"67, 4, 0, 38, 23, 26, 41, 17, 39, 23",6.4,4.3,2.4,0.0,94,10.0,1901.0,14.0,12,3,4,2,0,3.40638211122443,1,1,1
133,2020-01-07 13:00,"59, 12, 0, 33, 27, 15, 28, 13, 42, 16",6.6,2.9,0.0,0.0,95,10.0,1901.0,0.0,13,3,4,2,0,4.4823534545449295,1,1,1
134,2020-01-07 14:00,"44, 10, 0, 38, 28, 21, 13, 12, 37, 8",6.7,3.6,0.0,0.0,95,10.0,1901.0,13.0,14,3,4,2,0,4.15579681567841,1,1,1
135,2020-01-07 15:00,"38, 4, 0, 57, 17, 21, 19, 7, 39, 10",6.5,4.0,4.6,0.0,95,10.0,1901.0,12.0,15,3,4,2,0,3.6867991956934154,1,1,1
136,2020-01-07 16:00,"40, 14, 0, 67, 22, 23, 22, 9, 28, 7",6.7,4.8,0.0,0.0,96,10.0,1901.0,12.0,16,3,4,2,0,3.53739157391738,1,1,1
137,2020-01-07 17:00,"60, 34, 0, 97, 22, 24, 45, 14, 34, 13",6.8,5.0,0.0,0.0,96,10.0,1901.0,9.0,17,3,4,2,0,3.572424350802902,1,1,1
138,2020-01-07 18:00,"106, 77, 0, 178, 23, 33, 69, 27, 49, 13",7.0,5.3,7.2,0.0,96,10.0,1901.0,5.0,18,4,4,2,0,3.6948165321452677,1,1,1
