,Date Time,Vector,Temperature,Wind Speed,Precipitation,Sunshine,Humidity,Cloud Level,Weather Code,Dust Density,Hour Time,Hour Category,Season Category,Weekday,IsHoliday,Feeling Temperature,Discomfort Index,Dust Level,IsRain
35,2021-01-02 11:00,"76, 13, 0, 19, 78, 12, 52, 37, 63, 7",-5.3,3.2,0.0,1.0,32,0.0,0.0,18.0,11,2,4,6,1,-10.09199642063229,1,1,0
36,2021-01-02 12:00,"86, 23, 0, 62, 87, 22, 61, 47, 73, 17",-3.2,3.0,0.0,1.0,33,0.0,0.0,23.0,12,3,4,6,1,-7.363770476075667,1,1,0
37,2021-01-02 13:00,"88, 24, 0, 74, 116, 30, 72, 38, 80, 9",-2.3,2.5,0.0,1.0,31,0.0,0.0,29.0,13,3,4,6,1,-5.765506002146111,1,1,0
38,2021-01-02 14:00,"62, 20, 0, 72, 88, 20, 45, 38, 71, 12",-1.5,4.4,0.0,1.0,31,0.0,0.0,39.0,14,3,4,6,1,-6.42731071039366,1,2,0
39,2021-01-02 15:00,"76, 17, 0, 90, 101, 24, 37, 34, 71, 8",-2.3,5.2,0.0,1.0,33,0.0,0.0,56.0,15,3,4,6,1,-7.935651805074825,1,2,0
40,2021-01-02 16:00,"83, 50, 0, 130, 113, 28, 41, 35, 54, 11",-1.7,3.4,0.0,1.0,34,0.0,0.0,63.0,16,3,4,6,1,-5.9177046649476654,1,2,0
41,2021-01-02 17:00,"122, 109, 0, 228, 105, 41, 97, 67, 64, 16",-2.3,4.5,0.0,1.0,35,0.0,0.0,64.0,17,3,4,6,1,-7.486850024262042,1,2,0
42,2021-01-02 18:00,"127, 122, 0, 332, 145, 55, 108, 80, 69, 10",-3.2,2.7,0.0,0.1,39,0.0,0.0,75.0,18,4,4,6,1,-7.05460139459604,1,2,0
43,2021-01-02 19:00,"102, 76, 0, 262, 167, 43, 82, 64, 60, 15",-3.8,2.8,0.0,0.0,50,0.0,0.0,68.0,19,4,4,6,1,-7.877938630601999,1,2,0
44,2021-01-02 20:00,"92, 62, 0, 243, 177, 33, 51, 32, 53, 5",-4.2,2.9,0.0,0.0,41,0.0,0.0,54.0,20,4,4,6,1,-8.462299758253701,1,2,0
45,2021-01-02 21:00,"75, 61, 0, 222, 166, 39, 45, 40, 52, 4",-5.0,2.3,0.0,0.0,39,0.0,0.0,65.0,21,4,4,6,1,-8.71360441007473,1,2,0
46,2021-01-02 22:00,"52, 29, 0, 161, 99, 30, 32, 28, 32, 0",-5.5,2.8,0.0,0.0,42,0.0,0.0,71.0,22,4,4,6,1,-9.910030240560861,1,2,0
47,2021-01-02 23:00,"39, 22, 0, 107, 36, 15, 20, 14, 29, 0",-6.1,1.9,0.0,0.0,45,0.0,0.0,75.0,23,4,4,6,1,-9.42673973237319,1,2,0
48,2021-01-03 00:00,"21, 14, 0, 43, 13, 4, 12, 6, 19, 0",-6.6,3.8,0.0,0.0,45,0.0,0.0,77.0,0,1,4,7,1,-12.23857073875743,1,2,0
49,2021-01-03 01:00,"5, 7, 0, 14, 9, 0, 3, 5, 20, 0",-7.3,2.4,0.0,0.0,48,0.0,0.0,80.0,1,1,4,7,1,-11.558701329222881,1,1,0
50,2021-01-03 02:00,"3, 3, 0, 11, 2, 0, 6, 5, 12, 0",-7.7,2.0,0.0,0.0,50,0.0,0.0,62.0,2,1,4,7,1,-11.445733148802532,1,2,0
51,2021-01-03 03:00,"0, 0, 0, 6, 1, 0, 4, 3, 12, 0",-8.0,2.2,0.0,0.0,51,0.0,0.0,57.0,3,1,4,7,1,-12.101773476819481,1,2,0
52,2021-01-03 04:00,"0, 0, 0, 6, 0, 0, 3, 0, 15, 0",-8.3,1.6,0.0,0.0,52,0.0,0.0,59.0,4,1,4,7,1,-11.439699912922066,1,2,0
53,2021-01-03 05:00,"1, 0, 0, 1, 0, 0, 2, 2, 13, 0",-8.8,1.0,0.0,0.0,53,0.0,0.0,58.0,5,1,4,7,1,-10.58831780118747,1,2,0
54,2021-01-03 06:00,"3, 0, 0, 1, 0, 0, 3, 2, 6, 0",-9.0,1.3,0.0,0.0,53,0.0,0.0,58.0,6,2,4,7,1,-11.596073018115113,1,2,0
55,2021-01-03 07:00,"1, 0, 0, 1, 0, 0, 3, 1, 5, 0",-8.7,1.1,0.0,0.0,54,0.0,0.0,57.0,7,2,4,7,1,-10.757022384894519,1,2,0
56,2021-01-03 08:00,"0, 0, 0, 0, 0, 0, 8, 2, 7, 0",-8.7,0.9,0.0,0.0,58,0.0,0.0,62.0,8,2,4,7,1,-10.17342031341598,1,2,0
57,2021-01-03 09:00,"2, 2, 0, 1, 2, 0, 10, 1, 9, 0",-7.6,1.8,0.0,0.8,57,0.0,0.0,43.0,9,2,4,7,1,-10.999461800796555,1,2,0
58,2021-01-03 10:00,"9, 5, 0, 6, 26, 0, 25, 8, 28, 0",-5.7,2.6,0.0,1.0,46,0.0,0.0,34.0,10,2,4,7,1,-9.916577966962228,1,2,0
59,2021-01-03 11:00,"54, 15, 0, 14, 54, 22, 45, 41, 69, 6",-4.2,1.9,0.0,1.0,39,0.0,0.0,28.0,11,2,4,7,1,-7.221168419925391,1,1,0
60,2021-01-03 12:00,"69, 12, 0, 50, 92, 35, 70, 43, 82, 14",-3.1,2.9,0.0,1.0,33,7.0,0.0,33.0,12,3,4,7,1,-7.143862856950137,1,2,0
61,2021-01-03 13:00,"61, 24, 0, 71, 91, 26, 56, 34, 70, 10",-2.4,3.1,0.0,0.9,30,7.0,0.0,28.0,13,3,4,7,1,-6.497241132003975,1,1,0
62,2021-01-03 14:00,"73, 9, 0, 88, 113, 37, 61, 20, 76, 7",-2.3,3.6,0.0,0.3,30,8.0,0.0,44.0,14,3,4,7,1,-6.81423848185031,1,2,0
63,2021-01-03 15:00,"56, 39, 0, 69, 115, 30, 41, 41, 71, 1",-2.4,3.7,0.0,0.2,33,8.0,0.0,40.0,15,3,4,7,1,-7.017690253315642,1,2,0
64,2021-01-03 16:00,"88, 58, 0, 145, 107, 39, 78, 40, 49, 4",-2.3,2.5,0.0,0.0,35,9.0,0.0,36.0,16,3,4,7,1,-5.765506002146111,1,2,0
65,2021-01-03 17:00,"143, 100, 0, 275, 103, 64, 106, 53, 80, 13",-2.6,1.9,0.0,0.3,36,6.0,0.0,35.0,17,3,4,7,1,-5.363845209443034,1,2,0
66,2021-01-03 18:00,"136, 120, 0, 325, 124, 52, 119, 60, 89, 18",-3.6,2.1,0.0,0.0,40,5.0,0.0,56.0,18,4,4,7,1,-6.805664829696838,1,2,0
67,2021-01-03 19:00,"93, 60, 0, 247, 134, 43, 71, 54, 73, 10",-4.4,1.1,0.0,0.0,41,0.0,0.0,47.0,19,4,4,7,1,-5.9596509522176895,1,2,0
68,2021-01-03 20:00,"69, 45, 0, 158, 162, 34, 47, 41, 58, 7",-4.9,1.4,0.0,0.0,43,0.0,0.0,40.0,20,4,4,7,1,-7.170219989544751,1,2,0
69,2021-01-03 21:00,"62, 42, 0, 112, 107, 36, 41, 23, 44, 1",-5.3,0.7,0.0,0.0,45,3.0,0.0,38.0,21,4,4,7,1,-5.792417926259089,1,2,0
70,2021-01-03 22:00,"53, 23, 0, 76, 73, 22, 43, 16, 35, 2",-5.9,1.1,0.0,0.0,50,0.0,0.0,47.0,22,4,4,7,1,-7.633152614779375,1,2,0
71,2021-01-03 23:00,"23, 14, 0, 57, 15, 11, 21, 23, 33, 0",-5.3,3.2,0.0,0.0,44,0.0,0.0,50.0,23,4,4,7,1,-10.09199642063229,1,2,0
72,2021-01-04 00:00,"14, 8, 0, 43, 12, 0, 7, 9, 11, 0",-6.2,0.5,0.0,0.0,48,0.0,0.0,34.0,0,1,4,1,0,-5.925210516493491,1,2,0
73,2021-01-04 01:00,"6, 8, 0, 20, 7, 0, 2, 4, 11, 0",-6.5,1.3,0.0,0.0,49,0.0,0.0,48.0,1,1,4,1,0,-8.773437219393246,1,2,0
74,2021-01-04 02:00,"6, 4, 0, 3, 1, 0, 3, 6, 14, 0",-7.0,0.5,0.0,0.0,51,0.0,0.0,47.0,2,1,4,1,0,-6.77088965100979,1,2,0
75,2021-01-04 03:00,"0, 0, 0, 1, 1, 0, 1, 2, 15, 0",-7.1,0.9,0.0,0.0,54,0.0,0.0,42.0,3,1,4,1,0,-8.413334896056405,1,2,0
76,2021-01-04 04:00,"1, 0, 0, 0, 0, 0, 3, 0, 6, 0",-7.4,1.3,0.0,0.0,56,0.0,0.0,47.0,4,1,4,1,0,-9.78958610693312,1,2,0
77,2021-01-04 05:00,"0, 0, 0, 0, 0, 0, 3, 2, 5, 0",-8.1,1.7,0.0,0.0,52,0.0,0.0,44.0,5,1,4,1,0,-11.398543744468926,1,2,0
78,2021-01-04 06:00,"1, 0, 0, 0, 0, 0, 1, 3, 7, 0",-8.1,2.2,0.0,0.0,47,0.0,0.0,47.0,6,2,4,1,0,-12.219136206729804,1,2,0
79,2021-01-04 07:00,"6, 0, 0, 0, 0, 0, 3, 0, 6, 0",-8.3,2.4,0.0,0.0,51,0.0,0.0,42.0,7,2,4,1,0,-12.740069000394001,1,2,0
80,2021-01-04 08:00,"2, 0, 0, 1, 0, 0, 3, 3, 6, 0",-8.1,2.3,0.0,0.0,48,0.0,0.0,42.0,8,2,4,1,0,-12.364065773912465,1,2,0
81,2021-01-04 09:00,"0, 0, 0, 0, 2, 0, 7, 1, 8, 0",-7.6,2.5,0.0,0.3,48,4.0,0.0,44.0,9,2,4,1,0,-12.046199058884653,1,2,0
82,2021-01-04 10:00,"18, 1, 0, 6, 23, 0, 26, 13, 31, 0",-5.6,1.3,0.0,0.8,43,0.0,0.0,36.0,10,2,4,1,0,-7.757288331853374,1,2,0
83,2021-01-04 11:00,"62, 10, 0, 20, 29, 13, 54, 51, 56, 10",-3.0,2.4,0.0,1.0,40,2.0,0.0,41.0,11,2,4,1,0,-6.478820343187069,1,2,0
84,2021-01-04 12:00,"53, 8, 0, 25, 39, 13, 54, 51, 76, 18",-1.5,2.4,0.0,1.0,40,0.0,0.0,48.0,12,3,4,1,0,-4.70676883643039,1,2,0
85,2021-01-04 13:00,"46, 11, 0, 31, 44, 5, 34, 28, 44, 6",-0.6,1.9,0.0,1.0,41,0.0,0.0,60.0,13,3,4,1,0,-3.042191196340087,1,2,0
86,2021-01-04 14:00,"45, 7, 0, 24, 50, 15, 19, 18, 46, 8",-0.4,1.6,0.0,0.4,40,6.0,0.0,67.0,14,3,4,1,0,-2.384722539543024,1,2,0
87,2021-01-04 15:00,"26, 8, 0, 33, 44, 13, 19, 18, 37, 6",0.0,1.6,0.0,0.0,40,9.0,0.0,60.0,15,3,4,1,0,-1.9262426725364907,1,2,0
88,2021-01-04 16:00,"37, 13, 0, 66, 47, 6, 28, 28, 40, 6",0.2,1.3,0.0,0.1,42,9.0,0.0,46.0,16,3,4,1,0,-1.2087732788186434,1,2,0
89,2021-01-04 17:00,"59, 48, 0, 124, 34, 19, 59, 41, 46, 12",-0.3,1.2,0.0,0.0,51,8.0,0.0,54.0,17,3,4,1,0,-1.5861531973498217,1,2,0
90,2021-01-04 18:00,"102, 65, 0, 254, 71, 24, 83, 56, 70, 12",-0.9,1.0,0.0,0.0,52,7.0,0.0,54.0,18,4,4,1,0,-1.8336241592316729,1,2,0
91,2021-01-04 19:00,"106, 48, 0, 240, 69, 22, 79, 55, 54, 16",-0.9,1.8,0.0,0.0,49,10.0,0.0,38.0,19,4,4,1,0,-3.2530454634280543,1,2,0
92,2021-01-04 20:00,"58, 45, 0, 176, 80, 22, 41, 41, 37, 7",-0.7,0.7,0.0,0.0,51,10.0,0.0,49.0,20,4,4,1,0,-0.8189331079430245,1,2,0
93,2021-01-04 21:00,"45, 31, 0, 147, 82, 14, 38, 35, 30, 2",-0.5,2.3,0.0,0.0,57,9.0,0.0,49.0,21,4,4,1,0,-3.4145475916006,1,2,0
94,2021-01-04 22:00,"28, 19, 0, 115, 39, 14, 29, 18, 34, 2",-0.6,2.6,0.0,0.0,54,9.0,5.0,52.0,22,4,4,1,0,-3.8548000104695754,1,2,0
95,2021-01-04 23:00,"27, 14, 0, 54, 23, 4, 18, 16, 19, 0",-1.3,1.0,0.0,0.0,69,9.0,5.0,78.0,23,4,4,1,0,-2.2768997866724723,1,2,0
96,2021-01-05 00:00,"5, 8, 0, 30, 15, 1, 13, 4, 16, 0",-2.1,2.4,0.0,0.0,73,9.0,5.0,68.0,0,1,4,2,0,-5.415589439133061,1,2,0
97,2021-01-05 01:00,"4, 10, 0, 15, 11, 0, 4, 6, 10, 0",-2.5,0.5,0.0,0.0,75,9.0,5.0,57.0,1,1,4,2,0,-2.0139445193556096,1,2,0
98,2021-01-05 02:00,"5, 1, 0, 13, 4, 0, 4, 4, 8, 0",-2.5,1.4,0.0,0.0,77,9.0,5.0,56.0,2,1,4,2,0,-4.445959944396584,1,2,0
99,2021-01-05 03:00,"1, 0, 0, 5, 5, 0, 4, 1, 1, 0",-2.5,1.0,0.0,0.0,76,9.0,5.0,61.0,3,1,4,2,0,-3.606726668994873,1,2,0
100,2021-01-05 04:00,"0, 0, 0, 6, 0, 0, 4, 0, 7, 0",-2.7,2.2,0.0,0.0,78,9.0,5.0,59.0,4,1,4,2,0,-5.8815487915724525,1,2,0
101,2021-01-05 05:00,"1, 0, 0, 3, 0, 0, 1, 1, 0, 0",-3.9,2.7,0.0,0.0,82,4.0,5.0,68.0,5,1,4,2,0,-7.889014401928234,1,2,0
102,2021-01-05 06:00,"1, 0, 0, 2, 0, 0, 5, 4, 5, 0",-4.2,3.7,0.0,0.0,80,8.0,5.0,49.0,6,2,4,2,0,-9.216421630230279,1,2,0
103,2021-01-05 07:00,"1, 0, 0, 0, 0, 0, 2, 0, 9, 0",-4.8,2.5,0.0,0.0,77,3.0,5.0,43.0,7,2,4,2,0,-8.728097066645423,1,2,0
104,2021-01-05 08:00,"0, 0, 0, 0, 0, 0, 3, 4, 7, 0",-5.6,3.1,0.0,0.0,75,3.0,0.0,41.0,8,2,4,2,0,-10.35250437284012,1,2,0
105,2021-01-05 09:00,"1, 0, 0, 0, 1, 0, 3, 6, 9, 0",-5.8,3.3,0.0,0.8,67,0.0,0.0,41.0,9,2,4,2,0,-10.795620861355884,1,2,0
106,2021-01-05 10:00,"18, 4, 0, 8, 13, 1, 25, 23, 21, 1",-5.2,3.9,0.0,1.0,46,0.0,0.0,24.0,10,2,4,2,0,-10.609869144283312,1,1,0
107,2021-01-05 11:00,"95, 11, 0, 11, 35, 18, 79, 64, 70, 4",-4.6,4.4,0.0,1.0,36,2.0,0.0,30.0,11,2,4,2,0,-10.266303372980037,1,1,0
108,2021-01-05 12:00,"75, 15, 0, 43, 41, 19, 58, 57, 64, 10",-4.6,4.4,0.0,1.0,33,1.0,0.0,38.0,12,3,4,2,0,-10.266303372980037,1,2,0
109,2021-01-05 13:00,"63, 10, 0, 32, 31, 15, 31, 29, 55, 11",-4.1,4.8,0.0,1.0,34,1.0,0.0,25.0,13,3,4,2,0,-9.930564264719559,1,1,0
110,2021-01-05 14:00,"40, 6, 0, 29, 34, 10, 31, 24, 44, 6",-4.2,4.3,0.0,0.9,33,2.0,0.0,25.0,14,3,4,2,0,-9.69648773442736,1,1,0
111,2021-01-05 15:00,"25, 9, 0, 27, 50, 9, 25, 18, 35, 5",-3.8,4.2,0.0,0.7,35,3.0,0.0,34.0,15,3,4,2,0,-9.12703282457165,1,2,0
112,2021-01-05 16:00,"39, 14, 0, 58, 45, 9, 22, 18, 47, 5",-3.6,3.3,0.0,1.0,33,0.0,0.0,17.0,16,3,4,2,0,-8.132226852902097,1,1,0
113,2021-01-05 17:00,"73, 53, 0, 137, 37, 17, 46, 39, 40, 4",-4.5,3.6,0.0,1.0,31,0.0,0.0,29.0,17,3,4,2,0,-9.495802665690665,1,1,0
114,2021-01-05 18:00,"115, 104, 0, 231, 62, 37, 96, 71, 60, 10",-5.7,2.8,0.0,0.2,34,0.0,0.0,34.0,18,4,4,2,0,-10.149099841732493,1,2,0
115,2021-01-05 19:00,"111, 98, 0, 245, 56, 33, 81, 51, 56, 7",-6.5,1.9,0.0,0.0,39,0.0,0.0,27.0,19,4,4,2,0,-9.89107053499378,1,1,0
116,2021-01-05 20:00,"73, 53, 0, 167, 67, 29, 58, 37, 30, 11",-7.1,3.6,0.0,0.0,41,0.0,0.0,23.0,20,4,4,2,0,-12.664923973865626,1,1,0
117,2021-01-05 21:00,"64, 38, 0, 169, 77, 27, 40, 25, 37, 0",-7.6,4.9,0.0,0.0,43,0.0,0.0,13.0,21,4,4,2,0,-14.370165338268148,1,1,0
118,2021-01-05 22:00,"31, 29, 0, 98, 42, 20, 25, 19, 33, 1",-8.5,2.5,0.0,0.0,51,0.0,0.0,24.0,22,4,4,2,0,-13.112731842104406,1,1,0
119,2021-01-05 23:00,"26, 6, 0, 54, 12, 13, 25, 16, 18, 0",-9.5,0.9,0.0,0.0,53,0.0,0.0,33.0,23,4,4,2,0,-11.053463022095768,1,2,0
120,2021-01-06 11:00,"45, 7, 0, 9, 16, 9, 42, 42, 44, 6",-7.0,2.4,0.0,1.0,46,0.0,0.0,31.0,11,2,4,3,0,-11.204291027871546,1,2,0
121,2021-01-06 12:00,"84, 9, 0, 41, 48, 23, 59, 67, 49, 15",-6.0,2.3,0.0,1.0,37,0.0,0.0,29.0,12,3,4,3,0,-9.891172591957872,1,1,0
122,2021-01-06 13:00,"49, 12, 0, 44, 46, 12, 40, 31, 41, 7",-4.6,3.0,0.0,1.0,30,0.0,0.0,21.0,13,3,4,3,0,-9.046175292297903,1,1,0
123,2021-01-06 14:00,"40, 7, 0, 42, 37, 6, 23, 24, 35, 10",-3.6,3.1,0.0,1.0,26,0.0,0.0,29.0,14,3,4,3,0,-7.942964847317528,1,1,0
124,2021-01-06 15:00,"32, 12, 0, 43, 32, 9, 24, 27, 39, 4",-2.3,1.9,0.0,1.0,26,0.0,0.0,24.0,15,3,4,3,0,-5.015597107477593,1,1,0
125,2021-01-06 16:00,"53, 20, 0, 80, 38, 9, 24, 32, 34, 7",-2.2,2.9,0.0,1.0,25,0.0,0.0,38.0,16,3,4,3,0,-6.065141755883584,1,2,0
126,2021-01-06 17:00,"70, 67, 0, 152, 42, 11, 61, 42, 42, 7",-3.2,2.6,0.0,1.0,27,0.0,0.0,44.0,17,3,4,3,0,-6.94511818436779,1,2,0
127,2021-01-06 18:00,"91, 83, 0, 267, 41, 30, 92, 58, 61, 11",-3.7,2.7,0.0,0.1,28,10.0,0.0,53.0,18,4,4,3,0,-7.6506106855476075,1,2,0
128,2021-01-06 19:00,"11, 21, 0, 60, 17, 7, 37, 17, 16, 2",-4.2,3.4,0.0,0.0,60,10.0,5.0,39.0,19,4,4,3,0,-8.951340547323559,1,2,0
129,2021-01-06 20:00,"0, 5, 0, 10, 9, 2, 9, 2, 3, 0",-5.5,1.7,0.0,0.0,87,10.0,5.0,0.0,20,4,4,3,0,-8.405127378956585,1,1,0
130,2021-01-06 21:00,"0, 0, 0, 0, 4, 0, 0, 0, 0, 0",-5.1,2.0,2.2,0.0,89,10.0,5.0,0.0,21,4,4,3,0,-8.416027413670186,1,1,0
131,2021-01-06 22:00,"0, 0, 0, 0, 1, 0, 0, 0, 0, 0",-4.7,3.5,0.0,0.0,77,9.0,5.0,0.0,22,4,4,3,0,-9.649913715044937,1,1,0
132,2021-01-07 10:00,"10, 0, 0, 0, 2, 0, 0, 0, 4, 0",-15.3,5.4,0.0,1.0,50,0.0,0.0,43.0,10,2,4,4,0,-24.420652184176042,1,2,0
133,2021-01-07 11:00,"0, 1, 0, 1, 2, 0, 5, 0, 21, 0",-14.8,0.0,0.0,0.0,48,0.0,0.0,60.0,11,2,4,4,0,0.0,1,2,0
134,2021-01-07 12:00,"1, 0, 0, 0, 0, 6, 0, 0, 0, 0",-13.8,0.0,0.0,0.0,45,0.0,0.0,56.0,12,3,4,4,0,0.0,1,2,0
135,2021-01-07 13:00,"2, 0, 0, 0, 0, 5, 0, 0, 0, 0",-13.1,4.2,0.0,0.0,42,0.0,0.0,49.0,13,3,4,4,0,-20.60146747700331,1,2,0
136,2021-01-07 14:00,"0, 0, 0, 2, 0, 3, 0, 1, 0, 0",-12.4,4.4,0.0,1.0,40,0.0,0.0,44.0,14,3,4,4,0,-19.925704265939313,1,2,0
137,2021-01-07 15:00,"0, 0, 0, 5, 1, 2, 0, 0, 0, 0",-12.4,4.8,0.0,1.0,38,0.0,0.0,49.0,15,3,4,4,0,-20.28093773330165,1,2,0
138,2021-01-07 17:00,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",-13.0,4.5,0.0,1.0,38,0.0,0.0,44.0,17,3,4,4,0,-20.761343086881002,1,2,0
